"mz","rt","SPC.15V.1","SPC.30V.1","SPC.45V.1","mzinmgf","rtinmgf","mz_ms2","int_ms2","CE"
752.5540792,1410.22,534356.8165,708070.5274,656812.1011,752.55986,1410,361.2747,23989,30
826.6138062,1421.83,609128.8091,503446.0774,227834.6165,826.62347,1410,184.0716,1740,30
755.577052,1411.87,175048.0711,229738.6928,217271.59,755.57491,1413,613.5475,1065,15
775.6565183,1411.87,150808.2857,154102.2932,20141.61,775.65882,1414,184.0761,2334.0295,15
632.5251486,1415.19,81234.594,114400.3949,103704.4751,632.52504,1414,615.4872,986,15
728.5630706,1414.4,683502.9053,295053.38,330364.4379,728.55968,1413,337.2745,24531,30
778.5776386,1411.05,397797.647,321741.2295,443575.24,778.57561,1409,387.2882,2935,30
860.611145,1415.195,264528.47,289584.51,247784.0861,860.61168,1416,838.6297,8727,15
779.5833287,1418.11,283105.078,273780.6225,58485.51562,779.57778,1417,758.5905,1158,15
870.6350948,1418.56,52227.22941,55942,55514.18824,870.63458,1419,848.6469,1078,15
800.1112145,1421.83,77589.64211,34111.29333,75552.256,800.10837,1420,184.0732,246282.6875,30
555.3681707,1427.68,14948.75846,32303.7,33479.2395,555.36743,1426,515.4108,1423,15
666.7358184,1423.515,30279.69,25221.19312,17436.66667,666.73518,1426,573.4716,981,15
824.6601976,1431.91,806079.8571,634357.015,1012191.236,824.65333,1433,184.0746,4814,30
329.2146573,1427.65,23735.77222,24251.54471,20725.02714,329.21575,1427,143.0197,2313,15
554.3724625,1427.65,50201.71588,58171.48765,61655.43111,554.37053,1428,515.4177,1531,15
537.3935069,1427.71,289399.5189,321436.3444,115929.7959,537.39274,1428,515.4176,1358,15
566.9547052,1429.33,41042.76476,34939.68,29031.835,566.95272,1428,548.5384,23810,15
548.5403605,1429.33,81469.8016,85866.0768,70797.3984,548.54092,1428,264.2679,2583,30
787.6688125,1429.32,1321829.236,866889.7714,787529.9844,787.66871,1428,184.0734,40477,30
788.3342669,1430.17,119802.1806,704495.5167,353555.2533,788.33398,1429,184.0729,250486,30
626.4983441,1437.71,408089.9471,441360.36,459576.6,626.49676,1432,575.4672,1983,15
184.0737582,1430.17,36947.41579,38758.42714,49760.9,184.07298,1432,86.1002,909,15
815.6877522,1431.85,647573.875,629247.1837,1822316.098,815.68874,1431,184.0738,56011,30
617.5040633,1436.03,489180.7841,402902.0864,390344.1405,617.51301,1434,599.4888,1435,15
516.4141608,1427.65,238649.934,216187.0322,208056.2056,516.41696,1435,143.0175,1148,30
532.4338807,1445.73,235346.5565,133741.0613,229154.9252,532.44009,1435,515.4083,3089,15
772.6130267,1438.54,527263.677,737925.6229,663918.199,772.62299,1439,184.0731,6851,30
565.561656,1438.55,507708.1389,292050.36,509150.04,565.56686,1438,310.3128,38974,45
634.5487334,1436.95,256188.582,129915.794,162192.2395,634.53985,1438,337.2719,1939,30
587.5456385,1438.53,82218.05263,88651.08,102971.4,587.54717,1439,565.5797,1833,15
639.4968375,1437.71,83463.363,86872.92,75594.89517,639.49502,1439,565.5822,1721,15
803.6288761,1438.53,221911.2,245820.7174,200105.5909,803.63685,1439,184.0739,4288.8125,45
773.1004875,1442.75,76184.93333,73178.69,69490.68636,773.09779,1443,184.0722,14546,30
816.6924682,1441.9,317921.28,249439.3519,231028.5,816.69371,1433,184.0728,7451,45
835.6543472,1431.85,545155.5756,426934.3194,742349.8622,835.66343,1441,815.6915,1014,15
776.2326603,1443.59,62209.90222,19648.26474,38365.68235,776.23419,1443,184.0742,10098.6475,30
802.3472956,1446.12,157172.66,129666.0533,143984.8612,802.34843,1447,184.0737,25961,45
643.5291671,1452.1,238082.4781,216204.5154,203540.6585,643.53091,1447,604.4761,1886,15
876.6794108,1454.75,696785.7876,654565.6975,719788.696,876.68394,1453,184.072,6481,45
780.5843215,1448.67,576609.9574,151713.95,116281.7906,780.58547,1449,728.5588,1291,15
850.6661843,1448.67,982703.8105,876699.1015,632972.9479,850.66932,1448,184.0735,9977,45
766.6539165,1448.67,49980.62105,44056.43611,36823.51167,766.65341,1450,751.1085,888,15
802.6754689,1440.21,360930.5948,259416.1225,206551.1152,802.67906,1450,184.0754,1189,15
828.6912563,1451.24,178288.907,156149.1809,121376.4706,828.70123,1448,184.0739,1855,30
801.6757923,1449.53,565259.849,568395.7576,360867.9874,801.683,1455,760.3,127540,15
626.2143459,1452.96,78473.7,59570.72,59191.55882,626.21386,1453,371.1,1712,15
158.022717,1458.12,522703.5147,48270.71333,484293.3885,158.02668,1454,141.0016,12263,15
760.296175,1454.68,1628099.655,171451.6465,332313.6,760.30128,1455,314.307,10892,45
637.5655383,1461.46,129504.3496,64759.45846,108930,637.55667,1457,601.5295,1513,15
615.4972318,1455.52,101551.9287,92273.86364,88416.24,615.4931,1458,601.5261,1911,15
619.5339302,1460.6,309549.8586,296973.99,78207.15143,619.52576,1463,381.2657,6652,45
538.4525981,1464.09,225985.7723,108050.2253,113742.5494,538.44954,1460,283.0472,8368,45
619.4936921,1461.55,612815.15,607571.1385,609422.8327,619.49381,1460,381.2627,52828,30
636.5540793,1461.46,63095.26222,102138.0554,114170.5714,636.55506,1462,619.5281,2108,15
816.3631098,1462.74,68541.96176,62322.0425,49777.952,816.36532,1464,184.0775,3798,45
653.5726147,1468.35,64736.57143,68582.92571,46949.74381,653.5702,1467,611.5027,2970,15
369.3515266,1470.07,395654.328,389275.6636,260017.7263,369.3516,1470,147.118,1806,30
468.4195234,1470.05,93877.81667,59942.85133,95497.42111,468.42087,1470,369.3488,1090,15
837.7734742,1467.48,94104.82368,223234.7032,49487.18806,837.77467,1471,808.6144,939,15
956.796519,1473.465,63725.41579,43814.66316,60192.51214,956.79939,1473,808.6097,1500,15
787.1137102,1478.64,126687.049,118460.8174,123129.0555,787.11121,1474,184.0732,8030,30
593.5927147,1473.48,614962.5,736800.7026,568032.6158,593.5972,1474,310.3127,8838,45
628.5990804,1474.34,292115.1237,258605.9642,262447.0316,628.60105,1474,262.2536,10386,30
646.6098459,1474.34,168921.3158,218740.9495,232889.8232,646.61271,1475,628.6028,11958,15
339.2879217,1482.04,236876.1096,357373.86,134659.2836,339.28895,1486,55.0592,2200.0186,45
590.5885314,1482.09,77707.41684,81616.11111,59253.40105,590.59173,1481,371.35,1017.6843,15
868.7451187,1481.22,115832.052,125382.6514,112880.7333,868.73913,1481,764.5804,885,15
692.6544277,1482.09,108911.6915,103249.8979,103946.2065,692.65442,1483,313.3077,2160.6819,30
684.6481587,1486.4,63022.86429,53533.098,53021.33571,684.64858,1486,670.0338,1136,15
508.5427334,1494.97,172648.74,73834.81071,53453.23077,508.54417,1496,341.3092,1059,15
622.6097078,1496.65,135698.6065,196761.4895,163269.5832,622.61134,1497,604.6055,21527,15
680.4696384,1496.65,741271.9417,691159.6528,538689.536,680.47952,1497,663.4533,42156,15
724.4974872,1496.65,626062.9547,487807.6806,574265.6933,724.50633,1497,495.2672,3229,45
664.4540698,1496.65,732472.5467,54018.88889,611577.582,664.45836,1495,495.2657,56696,30
341.3042692,1503.38,75639.02276,83288.26235,8695.68,341.30519,1503,57.0737,1444,30
391.2840991,1512.67,249197.3006,531385.4058,481227.6,391.2854,1514,149.0243,12616,45
484.391266,1510.14,100797.516,296423.2376,361248.0338,484.38366,1507,467.3615,1307,15
528.4061338,1517.04,280565.685,446459.9657,352381.48,528.41087,1515,511.3802,1587,15
606.6076585,1507.595,120917.9224,120532.6533,111049.3867,606.61697,1508,588.6052,1162,15
613.1801729,1509.28,78360.12889,61801.65833,86374.2,613.18192,1509,357.0679,1128,15
610.1803898,1509.28,523728.9056,372339.8333,467386.5211,610.1852,1508,355.0677,11039,30
612.1808322,1509.28,235585.7544,102464.6611,169636.8474,612.18269,1508,357.0691,4277,30
680.5782842,1510.11,92980.05333,74945.46316,64726.96842,680.58125,1512,663.4506,2056,15
536.5687363,1524.97,191631.1056,104927.5025,239863.5671,536.57568,1525,284.2946,8895,45
650.6521403,1526.43,132744.5778,231985.3872,384976.2944,650.64459,1528,632.6246,16476,15
303.2311942,1539.89,45620.26842,8581.956842,28857.29647,303.23109,1541,285.2193,1040,15
368.3396388,1546.715,97051.24,76476.4052,69503.61652,368.33976,1549,149.0247,1520,15
660.6649007,1559.53,40991.6665,31656.39842,32795.184,660.66547,1560,643.4752,1932,30
680.6906262,1567.365,40619.817,38851.6,42680.944,680.69185,1565,663.4618,3136,15
713.6496486,1580.42,70471.69579,64889.12684,59181.05789,713.64833,1582,439.3771,1079,15
788.6220612,1622,59288.4,44502.31571,42101.99571,788.62192,1625,766.6818,1239,15
819.7226723,1637.99,505645.005,182645.0381,157056.6667,819.72561,1629,521.4545,1528.0044,15
369.3496975,1643.33,305043.9916,285360.8874,146188.6589,369.35159,1641,147.117,19391,30
844.7351897,1632.54,924446.199,1502402.187,1030077.356,844.73915,1633,547.4703,3953,45
597.4881824,1636.59,182686.4162,73471.06,79090.65786,597.48665,1639,573.4694,763,15
370.353433,1643.51,174544.3591,242321.0495,128863.9632,370.35452,1646,161.1344,1736,15
781.7100651,1646.02,214051.3059,179164.32,158879.1805,781.71001,1647,509.4623,790,15
769.7114406,1658.67,188646.156,193650.588,166021.6667,769.7093,1662,495.4433,1589.6475,15
795.7206472,1665.4,399625.8387,365551.5273,553170.1941,795.72487,1666,521.4593,1088.032,15
521.4564876,1668.61,251153.7438,279342.18,246086.1848,521.45508,1676,369.3537,6999,15
523.4711938,1668.61,238125.786,262292.4273,183240.0917,523.47062,1670,369.3511,4945,15
820.7313253,1669.46,955532.76,987519.148,1465934.541,820.7412,1667,547.4738,2965,30
706.615714,1670.31,103198.2,96363.47526,110018.16,706.61035,1672,369.3532,9300,15
821.7342174,1669.62,769294.68,996698.5774,622079.265,821.74204,1669,547.472,5436,30
547.4717501,1669.46,403024.8486,399244.3863,272379.888,547.47089,1668,369.3633,1038,30
898.7783736,1686.35,1687019.167,2253001.794,1877777.895,898.78777,1686,601.5199,6398,30
205.0831192,1699.15,153546.428,135313.68,239728.7267,205.08621,1703,149.0233,12532,15
484.3923976,1689.95,340864.1622,276659.7383,360012.1407,484.38407,1696,467.3574,1048,15
396.3317338,1709.59,135304.785,191241.8323,82649.41273,396.33207,1702,379.3025,4065,15
130.1639211,1710.49,166783.2,715883.973,139503.4663,130.15908,1701,74.0989,2723,15
149.0188419,1713.78,493345.5647,229150.377,186851.3379,149.02322,1702,121.0296,5825,15
440.3641086,1710.76,220319.2529,136752.2755,282056.9243,440.35912,1703,423.3274,1981,15
860.7724647,1703.47,385009.1509,366237.1429,381273.5186,860.76745,1705,846.743,989,15
796.7354239,1716.9,431704.7667,498395.8095,347587.8448,796.73974,1714,523.4661,2375,30
824.7528797,1726.08,350422.075,337383.619,357129.7961,824.76012,1724,550.4884,1884,15
369.3486824,1733.36,330675.0031,177104.2569,410197.8681,369.35079,1730,147.12,1922,45
849.7753517,1730.265,2809745.497,1719718.377,533487.9268,849.77502,1725,575.5013,18079,30
850.7734341,1732.47,334086.5257,782656.0636,320091.0345,850.77731,1724,576.5078,5543,30
876.7819326,1736.07,299393.1379,434289.312,350583.7079,876.79125,1735,576.5015,5795,45
875.7883682,1736.07,1108313.452,1711846.944,80803.24737,875.79018,1734,601.5173,43163,30
874.7840227,1736.07,286632.8037,1030899.744,664809.6942,874.78812,1734,601.5151,16422,30
895.7085098,1736.07,285036.544,254087.185,321236.08,895.71705,1737,879.7402,1033,15
218.1490932,1738.78,30570.40333,30681.67222,32949.49765,218.14951,1738,74.0622,1636,15
442.2643271,1737.13,22141.48895,18039.15857,19511.45368,442.26403,1739,354.2142,2695,15
786.5983984,1739.68,271405.7153,210934.9571,155025.9933,786.60099,1739,184.0728,8542,30
811.6673797,1739.68,189550.8588,178845.4253,24665.57,811.66925,1739,184.0709,1961.6819,15
118.0876753,1742.485,130154.1667,239839.4164,123846.3178,118.08629,1744,58.069,6985,30
129.06388,1739.68,24984.972,21235.80375,14383.20889,129.06572,1739,96.9635,13733,15
813.6939175,1739.645,150001.0633,113464.0941,225454.0217,813.68398,1739,184.074,33817,30
113.9633324,1746.82,64485.71163,58968.69667,34177.46526,113.96389,1743,72.9403,3341,15
122.9642222,1746.675,118369.8833,103649.952,108367.3728,122.96405,1742,81.9402,12832,30
230.8882124,1742.1,30599.48294,29462.08667,29003.10857,230.8893,1740,214.0918,5481,15
258.886365,1747.77,100087.44,105682.1662,84292.87733,258.88688,1745,217.8597,9759,15
303.8837915,1747.58,64320.13531,46929.82909,55442.02273,303.88474,1745,262.8577,11861,15
262.8570498,1747.77,112475.742,128694.179,94679.25704,262.85841,1750,172.8621,8820,15
408.7875197,1747.77,203431.9091,167078.448,164469.0133,408.78815,1745,318.7938,2709,15
363.7897786,1746.87,43062.01081,41238.47565,17987.07706,363.79075,1745,318.7885,1087.0352,15
140.9996012,1757.91,107455.5533,731677.4805,155421.6533,141.00083,1749,77.0412,6279,15
97.96823999,1744.825,62374.72222,94193.75882,66452.9024,97.9695,1743,56.9461,3938,30
288.920749,40.688,18135.832,15300.66613,15454.00553,288.92171,40,90.9769,2766,30
400.8271662,43.797,29689.92,31723.82231,34816.70708,400.82661,43,80.9492,2448,30
500.6803082,44.968,55010.411,61252.638,52082.05,500.68071,44,256.819,791,30
558.635782,44.677,65721.59725,58790.7405,56816.55,558.63928,44,256.8162,1599,30
392.7988995,44.677,67325.62909,59166.864,67470.508,392.7956,45,80.951,3203,45
492.8479053,47.821,50893.91181,53443.89245,54832.05,492.84398,47,198.861,827,30
272.9492424,44.494,12284.5074,11376.88882,20558.06133,272.9547,48,82.9457,1918,30
130.0830816,49.957,14690.17279,22146.232,82027.17325,130.08564,49,84.0828,9038,30
310.8745326,51.7985,24961.07775,24229.90667,17107.55712,310.87613,52,135.0034,4287,30
548.609432,47.478,226374.5728,214598.7685,214359.5102,548.61093,52,256.8211,899,30
116.0699012,48.117,39017.29375,25340.55333,45643.71046,116.07037,54,70.0683,10150,30
374.7332051,47.277,199717.5593,172758.5375,178714.7518,374.7342,54,80.9486,1358,30
316.7749867,47.3775,71109.37241,63566.09439,69790.16025,316.77593,56,80.9502,1806,30
137.0488875,60.826,70092.25124,34107.68327,20690.10459,137.04549,61,92.0592,9483,30
318.9700874,48.117,25569.05328,13730.09272,16882.76754,318.97058,59,80.9502,860,30
150.0588542,61.587,57620.44147,56860.84353,30786.58967,150.05803,61,61.0144,23906,30
241.1537507,63.63,52254.98489,56163.00017,51936.91463,241.15398,65,58.0668,1432,45
240.101589,91.585,35888.97461,50963.74106,37377.00038,240.10171,90,157.0659,3912,45
91.0543822,97.6845,11121.11748,8472.485944,10698.9036,91.05431,96,65.0436,863,30
369.1118351,97.6845,12494.55048,29278.72106,32906.40882,369.11318,96,120.0817,3067,30
119.7109636,98.075,13952.2366,8443.689421,10759.6784,119.70988,103,103.0553,12517,30
201.1590197,115.94,16338.3465,16863.79739,15391.40089,201.15933,115,74.0623,1811,30
193.1028212,144.842,76727.047,11536.69286,47090.8635,193.09669,136,134.0612,1290,30
163.1160318,144.842,11122.092,11031.97732,12832.3736,163.11693,145,135.0975,789,30
118.0716471,148.101,17375.043,20389.43742,15255.92878,118.0647,146,91.0577,5238,30
170.0606321,148.101,24211.06947,36777.55284,20039.7835,170.05982,146,115.0562,9172.3027,45
666.1853364,148.101,56062.16418,96899.33493,58147.17929,666.1873,146,333.036,1397,45
130.0640153,148.101,64033.95123,46842.89384,35396.277,130.07176,149,77.0426,1626,30
564.1803446,188.863,55928.71156,78924.73333,90894.35143,564.18484,188,388.1519,3837,30
434.2168083,189.682,14342.20753,13359.31875,11937.7342,434.21763,189,258.1869,1105,45
377.14492,230.956,30869.29544,27539.47406,32275.47317,377.1454,231,243.0865,3280,30
318.1905014,232.646,8697.611765,8351.134167,8373.272667,318.19096,233,157.0853,845,30
468.1085299,238.3905,27062.13194,51586.06765,60813.116,468.11024,238,388.1566,5362,30
472.2769992,238.989,32430.88728,30701.32,27844.444,472.2768,237,254.15,1147,30
400.1684736,239.809,18763.44722,16163.68,15930.30133,400.16918,240,269.075,1330,30
371.225773,259.724,47965.11011,45379.00533,41827.0625,371.22659,259,89.0614,834,30
406.1628133,316.411,77546.50578,75086.4165,66643.39882,406.16404,316,210.0889,5381,30
564.3573491,334.314,86617.52978,65178.17274,22804.97394,564.35916,333,547.3211,817,30
347.0863033,343.389,11743.11,10978.81808,10766.98694,347.08674,343,251.0565,3136,30
313.1180551,339.269,19448.61143,14315.03571,18534.86575,313.11948,347,265.1534,3177,30
130.0641355,362.408,38453.44678,18555.80844,21285.74778,130.06505,362,77.0421,3240,30
430.1696148,378.157,83354.66328,71619.65843,69067.80517,430.17102,380,191.108,2420,30
395.1323093,379.817,23911.95537,19493.4285,19298.74275,395.13394,380,191.1075,1076,30
560.2070981,387.286,47687.24944,42739.23883,39713.54917,560.20528,386,253.0774,1200,45
210.036758,412.839,16754.01812,16690.41183,11015.8125,210.03794,413,183.0285,2138.0044,30
365.2315469,437.423,22875.85765,22282.9612,22088.77653,365.23199,437,269.1917,986,30
130.064083,439.873,29148.6,28080.2515,26198.36333,130.06456,438,77.0414,1908,45
591.3172754,465.402,67729.80071,68081.19883,67550.66,591.3185,465,343.1662,2899,45
368.1414365,470.342,9790.041429,10831.08863,9013.127217,368.14238,469,253.0815,4779,30
332.2413734,484.39,53715.39053,93038.90138,41399.71823,332.24289,484,85.0306,9216,30
370.1204593,510.809,25407.20329,23924.49045,25266.504,370.1216,509,210.0344,2549,45
312.2171267,514.443,42338.97281,39721.4364,29340.93375,312.21736,515,85.0299,3318,30
490.206872,516.588,49069.79859,51839.749,48281.5655,490.20761,516,314.1711,1004,30
583.2525308,640.062,48253.46978,35132.74833,30269.43067,583.25493,639,297.1248,8634,45
386.2885759,672.71,66214.90237,23257.8885,30719.39269,386.29083,671,85.0302,2453,45
488.274482,688.4755,13096.77253,51831.88663,44587.20437,488.27447,688,472.3078,836.6819,30
433.3128314,688.712,115043.631,50828.74,82777.58522,433.31305,690,415.301,986,30
345.2807957,712.6135,95778.38088,70135.424,19765.40925,345.28234,711,85.0324,6687,30
357.2777605,710.594,81929.39592,93037.5732,108541.2309,357.27981,717,85.0305,898,30
392.2785372,717.134,30020.69278,25805.67324,27634.6084,392.27852,717,85.0303,791,30
463.2316033,729.136,29703.71167,29700.56911,27116.69086,463.23188,729,191.1072,825,30
541.3680645,739.779,62883.75885,68793.25774,45955.0976,541.36638,740,184.073,2439,45
540.3641139,739.775,182703.2347,172338.0753,163826.4476,540.36578,738,184.0731,2653,30
583.2529044,739.779,60157.20211,57024.55184,49492.84521,583.25401,738,343.1285,772,30
359.2973694,746.374,30691.25004,25657.0551,27216.83382,359.29735,748,85.0311,982,30
534.3168188,752.148,50241.08364,47006.11105,37226.532,534.31976,750,184.0736,1255,30
394.2950372,763.693,55893.33337,113159.961,86916.55678,394.29477,763,85.0309,2614,30
318.2997393,764.971,36038.0315,21253.97364,12012.86383,318.30031,764,270.2771,1862,30
567.2215514,786.963,96369.31383,73158.3774,77000.224,567.22406,785,465.1994,835.9769,30
408.3102779,788.5925,28703.454,28189.26333,24540.23887,408.31044,788,355.2637,2393,30
396.309974,789.402,24987.7485,84648.66067,25503.67412,396.30952,789,85.0296,5190,30
454.3265715,808.271,80656.004,45562.17695,70891.39833,454.32853,807,104.1093,1727,30
506.3211897,813.131,73829.374,76183.58779,45897.41261,506.32311,812,184.0742,1679,30
501.2776223,813.965,69413.40533,71153.77594,66148.64728,501.28023,813,360.2556,763,30
453.2810131,816.401,20023.57889,38568.8284,25983.00569,453.27986,815,312.2614,2611,30
1036.648312,818.861,58561.51996,45062.235,36619.32612,1036.64323,818,494.3316,1959,30
516.3050969,820.501,347147.2758,332934.7998,251796.3898,516.30512,819,457.23,13186,30
533.2831418,819.681,49596.2965,58434.24128,52241.4285,533.27926,819,476.3118,934,30
593.2402576,820.501,235479.6169,234210.648,207417.2499,593.24054,819,282.9908,1219,30
597.4231241,819.6805,19004.028,34408.61667,11587.90385,597.42145,819,104.109,1389,30
1009.620897,819.681,62633.43333,54684.36306,42903.34359,1009.62055,820,987.6223,876,30
422.3259745,820.504,68638.141,75290.13333,39363.88773,422.326,820,85.0325,1168.6655,45
483.3259585,831.86,496593.4917,92777.047,149265.1717,483.32536,821,184.0774,1218,30
386.3265381,831.884,59113.09528,31879.97817,37404.59383,386.32672,831,85.0314,1268,30
976.6376703,831.86,43785.82154,42701.199,29327.10639,976.64426,831,494.3176,1293,45
1128.565976,838.39,35793.82878,25401.64286,27189.80667,1128.56119,838,1092.5857,1919,30
1129.561255,838.39,19077.88643,10838.62667,13578.8905,1129.56541,839,1092.5815,1972,30
337.272851,835.143,58044.94389,51127.24584,56080.82411,337.27325,843,312.3257,764.3489,30
577.2109309,850.609,37151.515,55200.0525,49083.07994,577.2103,850,184.0764,1327,30
619.2533445,853.888,87689.2965,61855.854,89997.0165,619.25689,851,282.9926,755,30
558.2954234,853.888,87691.40689,120373.0935,124774.6977,558.29555,852,499.2089,1340,30
623.4365876,853.902,120374.7345,97868.4195,148115.2945,623.44004,853,104.108,1358,30
547.8005354,854.699,30230.16347,55081.5083,58167.6963,547.79964,854,502.3356,4195.2241,30
1051.669629,862.942,123410.4132,78120.59727,71938.85644,1051.66288,855,520.3398,5574,30
1004.58253,858.818,17087.3612,15228.198,11338.33067,1004.57907,859,502.284,2179,30
1027.5806,859.64,33167.80636,16274.00286,23348.42231,1027.58596,860,526.3059,861,30
448.3409906,868.688,34449.55417,81441.83556,105956.088,448.34208,868,85.0314,1312,30
455.2940407,872.771,155764.983,56235.758,44260.15417,455.2973,870,314.2795,9109,30
907.5769338,872.771,72371.38,70121.415,59355.4,907.57843,873,454.297,843,30
599.4382209,878.577,59766.58241,146276.104,135882.4551,599.43831,880,104.1084,3277,30
523.8009324,876.901,71029.32706,62144.62333,72118.36062,523.79867,879,478.3343,6709.3799,30
660.487495,881.881,318376.1381,445787.739,592309.458,660.49048,881,133.086,3332,30
528.3183989,891.776,35944.69254,43699.88118,30148.94,528.30873,882,387.289,2489,30
836.5925259,882.736,173808.5099,142028.1005,135505.3449,836.59458,883,570.3535,1901,30
528.8642962,884.377,60379.61446,64061.05138,49957.96667,528.86724,883,387.2946,3332,30
593.338998,885.19,48766.96296,30237.075,39447.735,593.34275,884,534.269,1392,30
572.8925115,884.386,36128.69183,37236.375,36009.52388,572.89526,885,184.0736,13808,30
506.3589352,885.19,89574.9478,83886.75125,68430.7486,506.36005,886,104.1085,1132,30
505.3210526,887.676,111628.0263,171053.8227,136368.6648,505.31165,888,364.2875,3690,30
572.8121403,890.93,50015.687,36359.57811,21418.99412,572.81201,890,184.0747,10726,30
584.3071416,891.776,129815.4952,84298.32714,48987.49167,584.31106,890,525.2354,901,30
540.3583821,892.601,62291.84289,58091.02076,55356.56,540.36637,892,184.0728,6331,30
450.3514684,895.04,47207.41022,14994.85371,109298.5944,450.35693,895,85.0319,1179,30
571.2497431,897.5,23514.63364,24674.57217,27104.2542,571.25062,896,184.0784,932,30
263.1648317,899.146,17981.175,11109.46689,16212.5418,263.1643,898,57.0731,1012,30
560.8108366,890.946,39391.64933,50551.26683,36658.50556,560.80336,898,501.245,1468,30
332.3313613,900.805,38894.742,18125.28,47291.91683,332.33001,900,91.0552,2047,45
521.710768,906.546,54246.09365,51035.80206,99110.48133,521.70146,900,184.0768,2648,30
520.7179577,906.545,33210.40205,23717.51213,35831.7,520.71555,903,480.3425,5790,30
560.3105457,904.0675,253828.6288,238589.7633,251245.7368,560.31197,910,501.2269,941,30
1065.68536,906.529,112020.1021,139916.7801,151891.1345,1065.68489,902,1045.7349,1635.0044,30
522.2527918,906.546,62063.8333,71243.58695,17328.76768,522.24681,904,184.0731,146423,45
959.6098464,903.246,44412.39113,53482.86,45649.40506,959.61412,904,480.3413,776,30
625.4479862,905.726,289616.3636,340830.9639,257044.318,625.45444,906,104.1072,1588,30
795.011201,907.365,42993.16078,27819.17432,37313.88306,795.01592,906,522.3607,1044.6517,30
1002.694307,904.889,439512.3424,122360.913,81487.84856,1002.697,906,522.3604,9551,30
810.4923602,907.365,113592.022,83967.97665,77133.71156,810.49182,909,522.3637,4288,30
541.8312979,907.357,115185.3019,116337.5463,99989.36665,541.83147,910,504.3471,1303,30
523.3911315,906.529,924783.2832,771345.3,1164210.091,523.40061,910,184.0736,77466,30
148.5619509,913.909,35677.7473,22364.88442,23095.748,148.5616,912,65.0428,12638,30
396.086717,913.105,39484.64,33818.77386,28823.39218,396.08546,912,221.9618,2941,30
363.1120238,913.1045,13493.92,20324.03542,22890.831,363.11651,913,217.0589,1040,30
151.0283569,913.924,19160.94,35487.53905,10630.65175,151.02792,914,65.041,1199,30
349.2936007,918.844,59141.3536,55930.56,93478.91968,349.29572,918,89.0626,1112,30
510.3960608,926.214,137146.575,127325.6588,78007.19368,510.39524,919,184.0731,239552,30
358.3649668,922.124,85480.5098,78205.24133,46289.39571,358.36842,921,340.3598,8856,30
385.3057122,920.484,27448.09664,32926.23019,27717.49962,385.30748,920,358.3735,2881,30
600.3235421,920.478,34567.47216,26446.87765,22014.97408,600.32078,920,340.2939,1078,30
1033.712238,918.838,70751.58694,69459.74,36730.23133,1033.71272,920,510.3527,862,45
334.2444847,923.761,17211.00531,15746.15035,15470.21247,334.24399,923,248.1745,3891,30
596.3692024,922.938,76856.84156,118623.2592,39875.58125,596.36969,923,184.0744,2975,45
374.3632728,926.218,42083.92582,15024.47488,37209.69263,374.3616,925,326.3414,2630,30
464.311854,941.847,87347.30033,153014.9111,116394.0457,464.31432,930,292.3034,5023,30
634.3443315,936.047,60778.60689,46555.73972,50782.60686,634.34571,936,296.1193,1096,30
494.3587245,941.853,24395.03024,280571.0981,339350.2623,494.36029,942,341.3041,1790,30
506.3589608,945.173,162531.8148,232335.8718,156069.8555,506.35913,934,104.1081,3500,45
1059.725896,954.6665,26975.46241,42263.2238,33317.82582,1059.7237,945,524.3796,1220,30
284.3292169,948.446,65798.09778,58788.58222,84468.462,284.33185,948,57.0731,2200,30
342.3716395,948.446,20117.45778,22127.29646,15333.6625,342.37375,948,284.3294,1082.4325,30
634.449984,955.072,206399.2895,244716.0391,213138.8873,634.45069,949,184.0723,3645,30
534.4005012,951.732,203734.7201,143105.6931,157209.8845,534.39122,952,104.1098,1473,45
344.2791022,953.392,19838.90933,14397.30047,14876.423,344.27974,953,106.0507,792,30
423.4328331,954.216,88468.8245,56873.63215,67749.47333,423.43184,953,406.3932,1136,30
598.3836059,954.216,87769.18128,77605.30086,64249.36938,598.38478,953,184.0751,2412,45
472.3260676,955.894,65247.52993,53763.39409,36809.7637,472.32577,958,428.3737,2911,30
963.6331596,959.261,101951.8964,75386.65288,82779.795,963.64101,959,482.3206,2000,30
247.1688981,960.081,21369.73521,11488.3065,19094.71667,247.17007,959,148.0858,1341.6863,30
1006.689708,960.892,78331.39887,61171.22519,58986.97511,1006.6945,960,524.3732,14680,30
1007.695091,960.892,26057.09485,18878.2312,19005.68725,1007.70043,961,525.3765,6283,30
483.3261845,959.252,48183.55721,330970.3682,123986.1763,483.32799,961,341.3118,1892,30
813.5106,963.336,82153.85653,63676.8039,66364.10275,813.51978,962,524.3631,11181,30
524.4004276,965.0135,1116907.446,1416034.321,6550731.06,524.39974,966,184.0731,260587,30
447.1965563,970.782,17445.5001,14042.10969,24234.02036,447.19961,967,365.1418,836,30
497.3468794,970.705,137994.4703,126778.4734,115611.3724,497.34279,969,184.075,1040,30
413.3057388,972.422,23221.515,42879.73753,60425.68412,413.30712,971,277.2135,1630,30
399.3252408,975.751,68301.93794,76824.07816,58361.37667,399.32634,975,161.1335,1149,30
301.1411892,982.8275,11016.59,141870.691,177589.1687,301.14091,976,149.0217,836,30
