mz,tr,SPC.15V.1,SPC.30V.1,SPC.45V.1
762.2171068,1631.69,20075.50667,22183.025,13271.85
762.5023798,1299.45,141141.4885,127400.1837,97013.74435
762.58654,1412.7,2160270.05,815774.63,500290.8
762.585816,1739.68,45685.945,32692.88647,23853.03167
762.5602545,1301.12,52129.50857,56931.53684,92958.51714
762.6630597,1562.11,190244.5714,158209.664,171944.2971
762.648001,1399.03,16400.03875,10552,280164.84
762.9832698,877.739,104091.0358,108383.312,99751.06575
763.4835548,877.747,92086.03858,92800.68475,77549.62331
763.5070884,1299.45,70879.24571,55860.665,41117.034
763.5955974,1412.7,398551.89,180835.42,724106.11
763.6083737,1545.07,142660.808,119916.3231,93617.3
763.5587266,1301.12,68711.90486,88940.025,62652.429
763.9815483,877.731,30594.13221,34115.86936,29732.72
764.112233,1544.595,81494.1728,71374.07045,76483.07818
764.1558137,1365.07,29654.48,24490.12,29495.4
764.5024186,1338.7,995846.3682,244199.3053,253985.0321
764.6014309,1483.82,215753.8057,223686.345,213456.915
764.5621039,1338.7,1750434.137,1327893.439,1283015.697
764.6739067,1588.66,433371.9786,467375.1086,382057.5757
764.641163,1497.48,52366.8,59181.56053,45237.574
765.1008095,1484.62,180077.661,164006.0782,178996.3555
765.0202734,1297.11,17872.96556,13438.22727,21843.87294
765.5090338,1338.7,603362.0806,267700.6632,268553.8374
765.5299264,1254.64,86099.10571,118519.6263,126435.4311
765.5597827,1335.795,392476,249673.0341,495353.925
765.6039286,1412.71,95124.18654,74200.34,84050.78
766.0873853,1423.49,40936.03913,20300.22545,38243.04545
766.1649817,1365.89,53147.48,52808.82,30154.68
766.5684059,1428.91,118282.3558,97406.09,76373.2865
766.5319876,953.393,176638.3396,169496.8211,157263.4312
766.5378437,1363.34,461318.0773,519599.8206,529012.2353
766.5367208,1288.16,514807.1874,496730.1305,145722.6484
766.6855779,1622.42,522223.1238,508446.3964,319581.444
766.6538778,1517.04,82954.26136,79190.57714,52802.9181
766.6539165,1448.67,49980.62105,44056.43611,36823.51167
767.1663139,1365.83,19328.22,15517.68,15402.06
767.4375914,820.091,34073.75158,36371.85889,27037.56636
767.5445569,1292.29,286111.4143,410611.2774,369733.5968
767.5349984,953.392,66545.55013,67746.98436,50388.93129
767.5686745,1364.98,273060.82,344136.78,263139.64
767.690558,1622.43,287226.0762,301158.2243,308070.128
767.6577274,1448.67,15539.75,12143.41867,7645.866667
767.9394477,820.5005,33053.36779,27978.32147,21391.78207
768.3286062,1428.49,9345.93,17135.87,15666.45636
768.5627407,1341.51,449508.8628,341511.4469,245546.8158
768.7031884,1658.45,307246.05,348734.769,301552.648
769.4859454,1296.95,287046.8368,335219.5042,317146.8211
769.469112,879.412,40101.09496,26135.53585,28322.05047
769.5745467,1366.62,821676.08,216311.9,224458.6
769.5452343,1186.72,19333.25,14235.41842,14641.19684
769.5537364,1321.42,584771.4105,159533.55,416785.1284
769.7114406,1658.67,188646.156,193650.588,166021.6667
770.1494996,1369.92,29538.86,36846.7,15163.44
770.4630438,877.731,178623.5487,180176.98,158708.5907
770.5336181,55.706,37214.7048,35256.65815,32040.49886
770.5739038,1364.98,793497.6,159656.46,1507556.06
770.714959,1658.67,36262.944,37327.197,40212.8255
770.9687256,877.731,195237.333,150008.5989,170626.5272
771.4662009,877.731,105110.3982,89294.25958,100723.0565
771.6064709,1501.69,205608.0122,216072.8409,220271.97
787.6235456,1621.6,106651.66,101222.1743,80651.796
771.6490757,1374.825,254802.7,377819.92,391037.5
771.9662908,877.747,92038.88158,89129.21123,87437.90169
772.1109192,1501.69,198195.4487,200194.8238,196971.4467
772.0761522,1383.02,34966.00875,47702.99722,36045.856
772.46857,877.747,57881.25353,55560.17736,60481.083
772.5564471,1369.92,285988.94,3017451.58,235808.22
772.6130267,1438.54,527263.677,737925.6229,663918.199
772.5538602,1220.12,170272.7789,159520.5944,141368.7237
772.6218523,1738.78,24014.375,22407.71647,9642.551111
772.5298173,55.706,47488.6152,50281.9515,52699.17446
772.5438487,1293.62,209959.5733,256775.256,130353.7368
772.6439361,1410.21,1082642.375,575238.126,583419.7005
772.9674911,877.731,51212.73706,41964.25326,34963.22
773.1004875,1442.75,76184.93333,73178.69,69490.68636
773.5743533,1369.92,184725.5,135017.92,758976.42
773.6630529,1659.01,33610.734,18427.98,32417.41667
773.6540269,1411.07,550459.7714,565723.7143,405909.0341
773.6500083,1739.68,29006.87,24072.49,9936.261176
774.2543355,1551.16,53576.775,39438.56,34851.8775
774.5035185,1261.46,94289.30444,73359.42222,60689.27056
774.5975293,1400.28,185672.576,565078.3557,658390.425
774.5274473,54.856,37564.56,32255.2438,37246.11343
774.5576207,1216.38,228890.2389,1529872.738,254237.2984
774.5588531,1288.67,764391.1733,739664.595,376145.7356
774.6578706,1411.07,341305.1429,278860.6725,336564.648
775.4783057,1213.89,48281.17474,45351.82105,57300.672
775.4901691,54.0465,80310.84026,68320.48396,73106.25857
775.5930134,1401.11,289627.1897,541458.225,431856.9981
775.6565183,1411.87,150808.2857,154102.2932,20141.61
776.2326603,1443.59,62209.90222,19648.26474,38365.68235
776.5910639,1399.44,636738.2656,444175.7785,447123.052
776.5707195,969.971,37262.81589,18151.266,30735.57674
776.6488826,1438.96,147741.72,198959.3779,96923.462
777.232434,1443.56,52488.22333,25428.16353,29743.43556
777.488156,54.006,109510.938,100088.4061,101955.1107
777.6064007,1400.26,122839.7815,103238.9362,116603.0821
777.5813539,1230.98,111149.9356,111250.7833,97152.79
778.091813,1313.98,39849.156,123471.76,107298.2686
778.2326319,1443.59,30578.80737,17126.424,16772.01429
778.5105213,1284.86,1282865.531,888967.5844,1034297.478
778.5776386,1411.05,397797.647,321741.2295,443575.24
778.5395302,1212.23,42107.825,18707.52,17880.07294
778.6150044,1518.98,176312.2323,175536.2908,169995.93
778.5569058,1309.37,426771.4032,630286.6435,680990.6417
778.6912192,1613.17,192335.1867,100525.9543,182577.2857
779.0925126,1313.74,72253.764,78021.6,68719.573
779.118205,1519.83,149997.7154,137279.4331,152097.966
779.4824365,54.006,76278.13239,72628.685,68466.929
779.5833287,1418.11,283105.078,273780.6225,58485.51562
779.6186509,1518.98,76334.77037,73030.30308,68773.65385
779.5593504,1298.19,165479.2824,125080.4213,159288.5332
779.6957523,1613.17,111655.5609,92805.10952,98905.80455
780.0957417,1323.53,172483.8679,155694.1968,98566.875
780.1078613,1460.6,105758.55,97722.36429,110982.5273
780.4464786,1313.98,24947.64,20418.63,29958.87097
780.4457173,48.207,286484.9534,271654.4014,255949.0902
780.5843215,1448.67,576609.9574,151713.95,116281.7906
780.5849718,1384.66,135265.221,170872.3895,187444.62
780.5483529,1288.16,1668351.297,747292.4788,957929.3095
780.7065395,1646.02,269787.3441,216174.3271,350063.6277
781.1009843,1323.53,119681.4456,112808.7208,100156.9996
781.549328,1313.48,22193.55,6348297.619,1376264.24
781.5569592,1232.31,377416.4382,414085.5264,370385.3694
781.7100651,1646.02,214051.3059,179164.32,158879.1805
782.0988757,1360.88,223928.88,184673.84,163459.62
782.1483961,1360.535,40152.94,93151.00114,115855.34
782.460508,1345.42,43324.24381,49374.28476,34298.096
782.4406876,48.117,315305.6905,302460.9542,295675.6827
782.4619944,857.988,24608.7255,20061.87176,21838.39029
782.5671434,1231.49,447466.5816,462378.7958,386820.3916
782.5783692,1739.68,39057.81353,9623.825,58611.70833
782.5179889,1126.57,70261.2225,62705.2513,34174.10933
782.5593202,1323.31,3579084.505,7996423.509,20760769.43
782.7206847,1683.8,219489.3682,211108.8,213469.9219
782.6725545,1425.98,178945.7918,78413.1795,195840.3555
782.9637718,857.988,14882.309,25286.35114,19005.9166
783.1024885,1360.19,122005.34,61486.06,57154
783.4627481,1323.185,23892.80154,18937.702,25788.675
783.5713665,1231.48,223150.7968,195318.9967,136868.0968
783.5671186,1739.68,15989.34176,27176.78,21317.28
783.728218,1684.64,118160.4248,121284.253,115220.3059
783.6563365,1355.96,296157.76,368611.5553,324507.8947
783.6747572,1426.01,84900.366,74828.79773,79910.63714
784.1155752,1393.27,162830.6018,165764.8614,277327.9267
784.1550359,1393.68,98017.57217,136333.6405,46990.97586
784.4689827,1360.92,36629.4,38907.36,26053.86
784.4404979,48.627,257222.8453,237407.3765,252834.6109
784.5816044,1436.02,523215.3716,1120166.94,70840.565
784.5907515,1257.28,340588.1368,371240.1558,295163.4158
812.6106806,1739.68,112867.9783,96727.93941,87626.41176
784.5689354,1358.47,10221852.68,13183767.3,15506981.46
784.666728,1449.53,67481.19,56732.69556,56271.73067
785.1060092,1392.86,138244.3517,125981.2268,113777.8773
785.1435964,1393.68,64385.65333,87389.48952,68672.09905
785.4813662,1360.88,27675,44945.02,20466.38
785.5884944,1436.49,514038.7538,491967.6333,30929.64
785.6226496,1538.33,117012.7671,116660.9036,117343.686
785.6056558,1588.68,78614.56182,87275.30815,66267.39154
785.5868574,799.232,11489.61667,19617.6085,11134.1075
785.5858263,1274.95,242347.6667,247740.5224,201757.0856
785.6615301,1644.97,19270.656,31608.0725,33109.23
785.6637255,1739.68,8762.789091,79760.3625,43632.576
786.1193877,1421.83,130098.9845,158906.2881,130471.7833
786.153305,1421.83,58573.46444,99178.8255,70683.392
786.4961316,1393.27,16313.27,24715.14316,17857.18
786.4377975,49.0425,155859.2143,139369.8045,119357.8444
786.6068361,1588.7,54708.23696,57877.41143,35460.99048
786.5945179,1272.24,88909.32424,76042.4875,77612.65263
786.6550291,1399.44,512787.9,825600.6905,281450.5863
786.7243825,354.052,31021.2474,28570.3275,24455.44652
787.1210262,1407.755,27758.831,83463.4755,92450.176
787.1137102,1478.64,126687.049,118460.8174,123129.0555
787.1513228,1421.83,44139.02368,43430.42,62873.408
787.4916141,1393.68,39503.236,22742.21741,27864.43579
787.5974991,1463.17,366297.7944,281624,206669.1235
787.6688125,1429.32,1321829.236,866889.7714,787529.9844
788.1269063,1421.435,36139.29391,8944.540909,36096.08265
788.3342669,1430.17,119802.1806,704495.5167,353555.2533
788.4707287,904.076,24718.86579,27985.52383,12828.03083
788.4717047,45.567,34900.84571,29976.06211,29906.4232
788.583084,1244.8,81032.07,65973.54783,59578.82857
788.6094843,1145.32,41741.47368,59203.235,47760.20105
788.6220612,1622,59288.4,44502.31571,42101.99571
788.5554563,1314.675,66550.85,51226.05333,71396.08548
788.6647193,1429.32,3268646.959,3242323.346,2396252.108
788.676731,1565.02,128691.0767,120401.4,100655.5906
788.9780492,904.076,22370.00572,13327.32388,15824.79375
789.1058809,1421.83,22217.68,9247.03,15646.97667
789.3287111,1430.17,202448.4194,198624.0472,189467.35
789.4836309,1244.8,23660.86667,27025.11474,17600.158
789.5955691,1393.68,581738.1862,304884.3,1038870.325
789.6346909,1659.145,54385.11,52832.96429,47200.794
789.6801378,1564.65,65501.62333,58859.15684,47805.20889
789.6657861,1427.26,1631962.428,1255283.855,1554515.563
790.3354754,1430.17,127200.9278,122176.7361,146173.1967
790.4736588,44.968,60329.91808,46337.18107,46459.3
790.6067834,1421.83,618417.2024,772180.9714,1198452.815
790.6201764,1739.68,44878.374,41234.20412,21941.12118
790.5674176,1341.32,96856.06176,150393.7647,254581.845
790.6901592,1603.81,153628.4253,131013.7943,133359.0971
790.5570909,1218.87,343566.7875,343338.656,279499.41
790.657753,1429.32,177712.26,147627.3842,153356.0896
791.3438119,1430.17,31431.2925,33105.95647,29046.82
791.6139692,1421.83,1016454.703,636222.4457,936783.744
791.5991256,393.1,14357.84536,15056.21073,15960.44231
791.6951809,1592.82,207302.8267,204954.6947,174530.1617
791.6465525,1421.87,422894.5029,181186.3614,574991.872
791.8007607,393.093,51666.20018,49933.9985,51711.31714
791.9871566,854.2935,26764.39933,18713.15008,19159.14254
792.0974666,1374.83,53666.54,45194.3,27336.34
792.0017829,393.1,63358.60514,64008.58717,65879.25233
792.2024975,393.1,45516.81656,48470.9925,51646.51529
792.4894248,1296.44,208748.6711,194164.7289,187714.2261
792.4704971,44.677,59968.78714,49277.32179,44005.54667
792.4020152,393.867,25544.77529,25987.88456,26077.33286
792.4900862,853.888,14938.54465,12161.42,12826.65782
792.5701388,1218.87,183905.8138,138279.218,149445.3848
792.5674169,1354.39,163915.5705,152952.0667,67955.04
792.5677159,1562.91,432446.197,201523.98,181667.4714
792.56958,1711.4,165422.1295,301087.53,132962.3438
792.5731954,1496.65,205088.4316,207103.6211,225818.8065
792.5652984,882.717,127495.1467,217039.9561,408957.653
792.7061076,1624.11,580528.5158,853469.4737,389691.8311
793.1019221,1374.83,30176,25748,26889.44
793.5769469,1353.68,264727.4981,106919.2952,118894.5905
793.7084761,1624.11,580199.1845,497019.7895,496155.4979
793.6726569,1452.1,48490.75048,41944.29381,22326.72
794.1228742,1496.65,134859.3783,123587.5383,131932.5574
794.1133526,1407.725,41345.01667,16673.52167,45402.95944
794.5050117,1309.2,336866.44,345139.7357,355026.6274
794.4623281,857.988,34923.22575,31064.13254,21678.15692
794.6179355,1496.65,112691.4971,117445.3323,110628.0481
794.7146608,1665.22,1013616.973,409327.1483,507562.8105
794.6455324,1375.25,16844.44,1089638.96,3453903.96
794.684973,1482.09,31455.88722,23487.69867,25141.13333
795.011201,907.365,42993.16078,27819.17432,37313.88306
795.1102045,1407.73,14262.61111,19245.2325,11975.94105
795.5892191,1406.9,540233.2017,412773.4044,287567.7432
795.7206472,1665.4,399625.8387,365551.5273,553170.1941
795.6437598,1374.84,282704.02,1317135.66,372615.38
796.4211463,48.919,107114.0686,79920.79488,88543.92871
796.5826791,1371.16,97811.24,5751448.84,4421526.92
796.5476842,1216.38,400429.8479,762361.175,865978.8333
796.5488275,1288.18,254434.84,178489.0753,85429.51531
838.5578112,1129.27,329237.6603,214766.5972,146950.55
796.6221977,1739.645,21116.38625,32276.58,23156.32941
796.7314887,1665.4,190098.42,191397.8961,183708.1045
796.6468219,1407.73,1102685.617,1406858.597,897532.8295
796.7354239,1716.9,431704.7667,498395.8095,347587.8448
797.6018984,1392.86,398943.2629,964288.5818,952972.5757
797.5495084,1288.16,125419.8465,126182.4489,107839.6697
797.6508632,1407.72,1198605.142,1118032.911,768943.1078
797.741842,1716.9,271365.4629,298103.2229,272111.01
798.035377,954.6845,28800.88842,15250.13333,12055.78236
798.090608,1394.49,30348.76308,26069.1375,36268.1375
798.4221141,48.4745,118651.8661,113187.1774,100905.5921
798.598275,1383.84,250700.6035,243578.54,797255.4164
798.5586911,1247.32,1541808,1774898.892,325612.1677
798.6587877,1420.18,887558.2444,856969.0079,520160.8622
798.6675458,1624.11,54406.8,44104.42105,32583.08421
798.6612965,1563.75,43289.51188,17184.63158,6419.572941
798.9829399,854.708,73511.54192,78165.03807,76539.718
799.4818548,854.708,68214.69521,64687.3995,61811.541
799.5664153,1248.12,3183828.578,2370186.805,1702548.552
799.5661559,1188.45,282243.35,186644.6105,246938.3084
799.6762439,1666.24,184439.2909,205643.833,184708.7096
799.6869787,1418.52,1219507.852,1465730.57,947506.42
815.7021808,1739.68,333899.3806,75620.36222,108930.0367
800.1112145,1421.83,77589.64211,34111.29333,75552.256
800.4971897,44.968,58607.97708,41176.81367,44054.89069
800.5095398,1284.86,194294.8711,190560.7267,173818.6667
800.5957328,1411.87,150835.053,1050397.747,363443.766
800.6274872,1514.37,146366.9417,134864.4768,144415.054
800.573232,1245.66,782683.8169,1905526.384,562392.1625
800.6734922,1418.56,899655.7487,820534.9807,1174828.48
801.1299308,1514.37,118751.9342,101622.917,118036.79
801.4872662,1230.66,56029.617,79128.70476,78264.92
801.6077881,1411.9,729603.5429,764725.0286,627715.2596
801.6301647,1513.53,49517.22667,48640.06417,16895.20762
801.6378256,1645.26,48887.32636,47486.69905,31235.85143
801.6757923,1449.53,565259.849,568395.7576,360867.9874
801.6456156,1279.88,87926.64,78731.5635,68087.787
802.0030151,907.365,105377.5936,101128.1289,84129.31956
802.1191626,1456.34,64523.5,52663.07571,51404.8
802.3472956,1446.12,157172.66,129666.0533,143984.8612
802.4981081,44.8225,55912.96936,43582.968,49052.16
802.5054246,907.365,96150.44741,91461.97932,75313.72
802.582838,1275.52,551308.41,184776.284,374963.1421
802.6230949,1425.215,295989.7429,473462.9181,354311.4095
802.6926482,1739.645,63207.49833,23851.27778,72821.42957
802.6754689,1440.21,360930.5948,259416.1225,206551.1152
803.3512815,1446.12,61074.3,52796.49267,51784.6
803.49735,1275.77,41176.47583,56436.9,68707.76348
803.6288761,1438.53,221911.2,245820.7174,200105.5909
803.6891008,1739.68,19466.82167,27310.69765,21639.96667
803.6616849,1270.825,118347.2217,104276.4056,88646.73529
803.6870277,1453.82,150139.6128,134674.4361,99977.43111
804.0078038,1334.77,129536.6974,168591.8805,98534.60947
804.0280714,1334.6,101271.15,69745.52053,180382.95
804.4978092,44.968,34410.90464,22499.42218,28712.742
804.5578255,1298.94,4588708.987,771921.1814,1935421.847
804.5926697,1371.59,127459.16,127459.98,115966.86
804.5893249,1436.95,94805.841,65713.315,93643.87941
804.5518199,1219.7,350301.2764,394113.06,346453.4435
804.7081105,1622.835,110599.0075,138537.9891,96405.26368
804.6645683,1270.82,56366.82333,51060.21421,39962.54667
805.009544,1334.77,106442.2395,111272.67,74255.775
813.0088113,964.156,121011.6069,123425.2651,113895.4215
805.558243,1300.28,896046.044,783172.4085,568145.984
805.5272157,964.156,75106.54595,69948.487,81804.78973
805.5915841,1436.07,48627.58263,37635.17895,35826.40842
805.5566741,1219.705,195044.1667,175876.9784,150883.5032
805.7114726,1623.24,74134.16426,54777.152,43957.63474
805.6418446,1301.42,317852.0114,275500.7115,191149.0429
806.0313871,1356.94,98805.9,102252.7565,93541.40769
806.4615036,854.699,115865.2421,104352.4883,102779.1375
806.4485203,1334.77,57833.33947,57795.90842,37303.2
806.5705645,1423.955,174832.8781,270999.68,246029.25
806.7230015,1655.29,397964.9297,506266.2559,421223.5706
806.6443028,1301.42,234017.1429,192951.6667,121060.7829
806.6475339,1449.52,25754.778,34941.08485,24213.735
806.9635621,854.699,123543.1979,119712.725,118286.9371
807.0349042,1346.62,29039.3124,24806.4075,28788.58846
807.4640582,854.708,68578.92476,73739.55789,76271.95474
849.6194534,1399.44,83534.91833,110937.0021,108902.4335
807.7247779,1655.29,229442.814,258109.7448,278963.6518
807.6492513,1339.53,108616.2825,155285.1125,112447.7188
807.6465305,1398.62,55542.89,79996.21053,105640.92
807.967792,854.708,73565.27071,61734.90918,62646.70526
807.9144331,367.188,42991.51,39458.32639,42204.81169
808.0442218,1389.58,109085.7053,88028.52474,95739.79167
808.1375452,1531.56,71918.56071,72686.875,79341.4696
808.4679569,854.699,39034.445,31237.07014,43188.79229
808.5780485,1337.32,18616538.04,17515269.21,16659738.44
808.7351495,1696.83,498543.3152,459296.1392,406840.7733
808.646989,1339.04,118879.005,128278.4688,165627.6388
808.6480282,1411.47,24391.43,82360.66941,20685.544
808.9669704,854.715,36532.858,31342.2795,23974.09313
809.0480907,1390.4,73305.54,66020.36789,59105.70833
809.1254494,1473.48,63925.7675,64079.925,52513.39227
809.4863022,907.365,29878.70967,154279.5802,151445.3636
809.5815103,1340.275,2774751.918,1717497.247,15263.23636
809.7413195,1696.83,319053.4144,309006.6846,310749.5664
809.9884027,907.365,193119.3813,157448.5659,131293.48
810.0591519,1403.58,124985.6126,44568.38333,125150.3637
810.3154505,1430.17,21100.93611,15307.22,11374.50667
810.4923602,907.365,113592.022,83967.97665,77133.71156
810.5052223,1293.99,26423.61842,13064.83529,16086.08158
810.6001796,1739.68,50936.98765,36445.43824,46828.655
810.7168938,1622.4,57557.752,28912.739,33293.46632
811.0884047,1403.6,49977.91111,68124.45556,38016.792
811.4906457,907.349,49410.87061,61977.26177,38486.7
811.5865019,1389.59,257845.1895,5444624.889,9789.774545
811.6032815,1739.68,68981.76,54272.7675,58420.65765
811.603343,1291.46,239373.2743,391908.8229,325780.6693
811.670122,1400.28,1307007.484,1409185.8,1365546.6
811.6673797,1739.68,189550.8588,178845.4253,24665.57
812.5058682,963.372,102140.9555,112252.3769,105619.4651
812.4944503,1403.575,24977.36667,30631.27737,21688.70667
812.6085402,1288.83,59178.496,64227.44429,48793.09
812.5242154,1217.21,184451.4144,183397.5,152258.7721
812.6802988,1403.59,14269404.73,16534981.31,12443962.3
812.6800019,1739.68,91057.87588,75115.59176,52697.28471
813.5106,963.336,82153.85653,63676.8039,66364.10275
813.5966619,1403.58,743853.5278,847925.7521,2240786.746
813.5286265,1289.84,25033.05474,21468.47308,17583.37524
813.6205501,1739.68,42108.115,30174.87111,37978.89
813.6975268,1431.91,6314151.672,2348249.261,1334138.728
813.6939175,1739.645,150001.0633,113464.0941,225454.0217
814.0113096,964.156,82509.42,65451.96112,67367.15464
814.5120326,964.184,59578.07706,51890.58333,51898.04679
814.6061924,1425.98,1454038.209,923666.7785,1602948.3
814.5573724,1237.28,249912.4185,147302.7565,41372.14375
814.5582184,1155.43,232258.964,204343.8455,158578.0097
814.5697009,1328.83,22760.20952,66261.17647,51269.49059
814.5203338,44.968,26079.44241,21113.8944,13214.95
814.7049789,1431.85,6261440.921,1873075.89,1157452.329
814.6914403,1574.805,104914.2111,184088.1717,168666.0667
814.6918353,1739.68,98852.64882,73647.34588,102276.7033
815.6066901,1403.6,797396.3186,1289144.938,949388.8319
815.5610848,1130.11,115290.4127,197628.9055,162153.5905
815.5629045,1237.31,87857.01529,81057.99176,56177.5375
815.6348107,1491.56,104215.0057,97952.27,91275.54182
815.6523186,1665.4,186288.9861,176345.1,166509.7377
815.6950745,1579.36,71236.8,69295.64889,45871.71647
815.6877522,1431.85,647573.875,629247.1837,1822316.098
816.1355748,1491.56,81653.46036,76650.02913,82776.78545
816.3631098,1462.74,68541.96176,62322.0425,49777.952
816.4943353,1284.86,82142.06,78425.79263,70132.94167
816.6023576,1374.83,60161.76,102758.3,88822.80875
816.5705683,1127.27,130549.975,126156.4323,94505.13545
816.7044581,1595.48,576149.4431,620026.876,470171.55
816.6924682,1441.9,317921.28,249439.3519,231028.5
816.6507277,1222.21,133201.8021,97095.02684,70039.89778
817.3659895,1463.11,29988,20827.13538,10240.734
817.4973161,1284.86,39711.23778,35105.93111,41096.16935
817.6577768,1441.89,111881.0263,63583.42875,44709.08
817.6441877,1222.21,56020.78667,42369.76111,47197.88667
818.5049072,1313.98,259270.9913,216170.9752,279084.3913
818.7178179,1629.34,1453751.257,1301067.695,1129803.025
818.6731131,1717.965,43876.08381,45493.54667,24866.2481
818.6541564,1457.18,61839.2,49515.26,49071.84857
818.9597246,861.2895,21926.32417,11036.44506,16838.40438
818.9180468,394.746,14167.95529,12458.175,11826.46471
819.1691988,394.758,38882.65547,38770.82195,39779.32482
819.511367,1288.67,117030.3525,66138.37412,73836.57611
819.4190676,394.746,38073.92633,39565.67379,36723.25513
819.6048282,1394.49,36337.24952,123021.2621,131464.4968
819.7226723,1637.99,505645.005,182645.0381,157056.6667
819.6684018,394.746,23389.64736,18932.54812,18862.40045
820.5972125,1374.85,1037842.84,796610.611,1672766.63
820.5454302,1238.13,415341.4985,228285.3183,361779.39
820.5602167,44.3925,27321.17764,19562.65017,17082.45
820.7313253,1669.46,955532.76,987519.148,1465934.541
820.644128,1411.87,628844.5408,676638.4238,484265.9525
821.4856523,890.946,15528.9786,17832.24756,11446.0775
821.605469,1374.85,914719.35,614457.3938,555486.2552
821.5506104,1238.1,167211.3368,166711.6873,92741.06975
821.7342174,1669.62,769294.68,996698.5774,622079.265
821.6456665,1412.7,576257.5152,546967.52,855048.57
822.5611955,1233.56,1562254.09,2338958.935,1926984.078
822.5898316,1360.15,163123.42,250657.639,276929.561
822.6164398,1413.56,999291.1845,880919.67,1585069.856
822.743767,1725.8,1258671.732,1419849.829,1388464.672
822.6535615,1413.56,1536822.299,964427.63,1419815.334
822.7788443,1725.8,1561930.662,941017.5238,1340352.188
823.1440677,1508.47,63692.21636,59475,57124.50733
823.5660685,1231.49,652881.3867,480891.0852,486943.3863
823.6067477,1401.11,321934.328,649335.6721,632270.8971
823.6584618,1413.56,1207620.11,823851.36,979621.6926
823.7753308,1725.8,849416.83,526707.6571,568180.2504
824.1108224,1403.58,30456.42778,23554.41667,40414.96444
824.5730637,1244,2939780.283,1848275.367,2042603.26
824.6087733,1409.4,748770.3532,651431.6053,306434.9516
824.7528797,1726.08,350422.075,337383.619,357129.7961
824.6601976,1431.91,806079.8571,634357.015,1012191.236
824.7706795,1507.6,183909.1304,335302.1609,276858.2712
824.771963,1725.8,374501.9177,372561.8286,320997.183
825.6182815,1409.39,148561.5833,308276.4079,326926.2695
825.6930743,1669.62,255713.64,375878.14,170449.4084
825.6520837,1431.845,751764.14,260030.35,125799.4154
825.7723004,1508.43,111740.3648,191646.2661,160068.09
826.5890461,1291.97,595640.8459,599077.6633,401785.2978
826.6138062,1421.83,609128.8091,503446.0774,227834.6165
848.6583042,1432.68,413312.9625,408326.394,362865.9067
826.6780146,1739.23,29726.19529,14449.91778,9849.757647
827.5948013,1300.6,259411.1314,269225.6686,305639.4702
827.589999,1421.83,131258.9458,124983.1993,278168.0168
827.7004541,1662.8,72538.1381,33641.601,68898.3065
827.6907553,1450.38,344505.9,312937.4168,269542.5975
827.6615947,1299.45,117601.7872,48319.948,85870.97448
828.5559692,1303.21,158938.8226,177038.0713,147631.513
828.5943072,1421.83,70005.78818,154032.0427,138239.3314
828.7086924,1725.8,164541.8547,162244.5673,166467.4529
828.6912563,1451.24,178288.907,156149.1809,121376.4706
828.6633495,1297.565,53654.83393,53459.06719,33662.68462
829.5647495,1310.03,352355.1075,161929.2282,51448.56556
829.6081042,1387.13,84466.73,75428.22222,54688.92353
829.7154003,1739.61,34990.03588,17785.30765,31767.58941
829.6958673,1685.865,94708.6032,33317.49474,20927.68737
829.6780856,1293.39,157029.3448,135401.6062,126300.96
830.148692,1525.41,37527.99667,45612.37333,46650.91846
830.5609771,1318.11,591074.152,534471.944,784900.1333
830.5521671,1132.5,31864.85828,52366.30367,20989.827
830.7033936,1739.61,14317.278,21123.30875,18342.90706
830.6834597,1293.11,76784.75,64974.952,55466.0525
831.6939018,1409.39,65486.59952,58182.15789,48343.38526
831.9665428,1378.1,30331.8,34153.82,30825.44
832.577325,1342.85,782424.6883,831371.3717,1349532.55
832.7393615,1658.91,196628.467,185712.9,125556.345
832.6939243,1410.23,34786.77632,28586.407,12736.35
833.488828,890.946,20494.16641,15995.12511,20642.73333
833.5826075,1342.96,611968.8522,209408.8769,797472.9573
833.7426641,1650.565,102670.752,96564.34421,89001.01
833.9900719,890.956,29400.68,19951.18261,16892.82
834.5905546,1378.1,544916.24,1719471.12,513650.46
834.5932127,1226.47,84747.955,81347.89444,75017.86765
834.7507137,1710.76,378994.6378,317856.1609,569505.1469
834.6795558,1481.67,33032.425,26775.38889,20450.73333
835.5981306,1378.1,1252503.26,332637.1,637982.14
835.593442,1226.47,38555.78833,37100.7,28406.95588
835.6543472,1431.85,545155.5756,426934.3194,742349.8622
835.7558966,1711.4,216924.6668,199135.0382,360002.6944
835.9857727,1415.22,27077.09,32982.54,21497.52353
836.6022016,1405.23,2341390.139,1674821.013,3334033.806
836.5380311,1130.11,212480.9906,189659.393,146563.9421
836.5976724,1736.485,86690.40517,80899.26,39792.46211
836.5243289,1246.46,103826.715,65820.595,52341.18846
836.7608619,1710.1,25057.53643,34227.02593,32735.29389
836.7343009,1624.9,64001.41895,47020.92353,75232.99946
836.7697684,1469.21,250809.9798,409079.5733,150387.0139
837.5239283,1243.135,43679.31,33323.76241,25138.23923
837.6378583,1594.65,76298.91895,81601.76842,61434.6
837.7734742,1467.48,94104.82368,223234.7032,49487.18806
838.6134292,1415.2,132751.0032,249003.32,464013.6172
838.5497198,1236.48,159585.4957,115746.6742,75222.30625
838.6001568,882.7265,30929.8425,27856.4975,26792.54567
838.625029,1739.68,42002.742,32557.81222,17096.09176
